id,edad,ingresos,genero,estado_civil,num_hijos,num_tarjetas,modalidad_pago,hipoteca,prestamos,riesgo
103482,44,27565,M,Div/Sep/Viudo,2,5,Semanal,No,2,0
103324,33,27553,F,Div/Sep/Viudo,4,6,Semanal,Si,2,0
104100,33,58117,M,Casado,2,4,Semanal,Si,1,0
103502,45,27539,M,Div/Sep/Viudo,2,6,Semanal,Si,2,0
104114,34,27535,F,Casado,2,3,Mensual,Si,1,0
100120,38,27530,F,Soltero,0,0,Mensual,Si,0,0
103060,46,27525,M,Div/Sep/Viudo,2,6,Semanal,Si,2,1
100183,43,27523,F,Soltero,0,1,Mensual,Si,0,1
103740,33,27519,M,Div/Sep/Viudo,3,6,Semanal,No,2,0
103867,60,27517,M,Casado,2,4,Semanal,Si,2,0
100084,23,27505,M,Soltero,0,1,Mensual,Si,0,1
103317,18,27486,F,Div/Sep/Viudo,4,6,Semanal,No,3,0
103343,49,27467,M,Div/Sep/Viudo,4,5,Semanal,No,3,0
104112,43,27457,F,Casado,3,3,Mensual,Si,1,0
100011,27,27457,M,Soltero,0,1,Mensual,Si,0,1
103650,41,27450,F,Div/Sep/Viudo,2,5,Semanal,No,3,0
103655,31,27438,M,Div/Sep/Viudo,4,5,Semanal,No,3,0
102924,47,27416,F,Div/Sep/Viudo,4,5,Semanal,No,2,1
103096,18,27404,F,Div/Sep/Viudo,3,6,Semanal,Si,3,1
103242,36,27402,F,Div/Sep/Viudo,3,6,Semanal,No,2,0
103767,32,27395,F,Casado,2,4,Semanal,Si,1,0
103726,53,27381,F,Div/Sep/Viudo,4,6,Semanal,Si,2,1
103964,22,27379,M,Casado,2,4,Semanal,Si,1,0
103938,40,27375,M,Casado,2,3,Mensual,Si,2,0
100051,48,27362,M,Soltero,0,0,Mensual,Si,0,1
103995,80,27353,M,Casado,2,4,Mensual,Si,1,1
103942,33,27344,F,Casado,3,3,Mensual,Si,2,0
100226,44,27334,F,Soltero,0,1,Mensual,Si,0,1
100020,22,27332,F,Soltero,0,0,Mensual,Si,0,0
103770,39,27290,F,Casado,3,3,Mensual,Si,1,0
103768,62,27289,M,Casado,2,3,Semanal,Si,1,1
103512,80,27286,M,Div/Sep/Viudo,3,6,Semanal,Si,2,1
103235,46,27283,F,Div/Sep/Viudo,4,6,Semanal,No,2,1
103245,23,27281,F,Div/Sep/Viudo,3,5,Semanal,No,2,0
103265,66,27270,M,Div/Sep/Viudo,3,6,Semanal,No,3,1
103898,23,27269,F,Casado,2,3,Mensual,Si,1,0
103573,26,27268,F,Div/Sep/Viudo,3,5,Semanal,No,3,0
103333,68,27267,M,Div/Sep/Viudo,4,6,Semanal,No,3,1
100080,38,27252,M,Soltero,0,0,Mensual,Si,0,0
103899,32,27233,F,Casado,3,4,Semanal,Si,1,0
103506,51,27196,F,Div/Sep/Viudo,4,6,Semanal,Si,3,1
103315,42,27195,M,Div/Sep/Viudo,3,6,Semanal,No,2,0
103088,59,27164,M,Div/Sep/Viudo,2,6,Semanal,Si,2,1
103236,42,27161,M,Div/Sep/Viudo,2,5,Semanal,Si,2,1
103577,43,27154,M,Div/Sep/Viudo,2,6,Semanal,Si,2,0
103902,58,27148,M,Casado,2,4,Mensual,Si,2,1
100156,38,27134,M,Soltero,0,1,Mensual,Si,0,0
103417,29,27133,M,Div/Sep/Viudo,2,5,Semanal,Si,2,0
103828,52,27128,M,Casado,3,4,Semanal,Si,2,1
103414,35,27127,F,Div/Sep/Viudo,4,5,Semanal,Si,3,1
100139,44,27110,F,Soltero,0,1,Mensual,Si,0,0
103337,21,27107,M,Div/Sep/Viudo,2,5,Semanal,No,3,1
102904,37,27105,M,Div/Sep/Viudo,2,5,Semanal,Si,3,1
100302,32,27105,F,Casado,0,2,Mensual,Si,1,0
103737,21,36968,M,Div/Sep/Viudo,2,6,Semanal,Si,3,1
100197,38,27092,F,Soltero,0,1,Mensual,Si,0,0
103906,38,27089,F,Casado,2,4,Semanal,Si,1,0
103500,45,27086,M,Div/Sep/Viudo,2,5,Semanal,No,2,1
104042,61,27077,M,Casado,2,4,Semanal,Si,1,0
103860,57,27077,F,Casado,3,4,Mensual,Si,1,0
103572,33,27076,M,Div/Sep/Viudo,3,5,Semanal,No,3,0
100248,42,27070,M,Soltero,0,0,Mensual,Si,0,0
104076,48,27068,F,Casado,3,4,Mensual,Si,2,1
102913,33,27061,F,Div/Sep/Viudo,4,6,Semanal,Si,3,0
103591,24,27046,M,Div/Sep/Viudo,3,5,Semanal,No,2,0
103594,36,27045,F,Div/Sep/Viudo,4,5,Semanal,No,3,0
103801,62,27043,F,Casado,3,4,Semanal,Si,1,1
103342,24,27035,M,Div/Sep/Viudo,4,5,Semanal,Si,3,0
103233,28,27030,F,Div/Sep/Viudo,4,5,Semanal,No,3,1
100086,29,27026,M,Soltero,0,0,Mensual,Si,0,0
104043,28,27016,M,Casado,2,4,Semanal,Si,1,0
103241,51,27015,M,Div/Sep/Viudo,3,6,Semanal,Si,2,0
103093,31,27012,F,Div/Sep/Viudo,4,5,Semanal,No,2,0
103170,52,27008,F,Div/Sep/Viudo,4,6,Semanal,No,2,1
100215,40,27004,F,Soltero,0,0,Mensual,Si,0,0
102982,22,26976,M,Div/Sep/Viudo,3,5,Semanal,Si,2,1
104073,34,26968,M,Casado,3,4,Semanal,Si,1,0
103256,58,26967,F,Div/Sep/Viudo,4,6,Semanal,No,2,1
103176,42,26956,F,Div/Sep/Viudo,3,6,Semanal,No,3,0
103654,35,26952,F,Div/Sep/Viudo,4,5,Semanal,No,2,0
100054,63,26947,F,Soltero,0,1,Mensual,Si,0,0
103174,27,26943,F,Div/Sep/Viudo,3,5,Semanal,No,2,0
100171,32,26916,M,Soltero,0,1,Mensual,Si,0,0
100123,55,26908,F,Soltero,0,1,Mensual,Si,0,1
104113,51,26905,M,Casado,2,4,Semanal,Si,2,0
103431,26,26900,F,Div/Sep/Viudo,4,6,Semanal,No,2,0
103835,47,26872,M,Casado,3,4,Mensual,Si,1,0
103087,31,26865,M,Div/Sep/Viudo,2,5,Semanal,No,2,0
103089,21,26848,F,Div/Sep/Viudo,2,6,Semanal,Si,3,1
102992,35,26826,F,Div/Sep/Viudo,3,6,Semanal,No,2,1
103078,82,26806,M,Div/Sep/Viudo,2,6,Semanal,Si,2,1
103584,58,26785,M,Div/Sep/Viudo,3,5,Semanal,No,3,0
100261,38,26782,F,Soltero,0,0,Mensual,Si,0,0
103946,23,26773,F,Casado,2,3,Mensual,Si,1,0
103930,21,26772,F,Casado,2,4,Mensual,Si,2,0
103001,40,26768,M,Div/Sep/Viudo,4,5,Semanal,No,3,1
103661,46,26766,F,Div/Sep/Viudo,2,5,Semanal,Si,2,0
102999,52,26750,M,Div/Sep/Viudo,4,5,Semanal,Si,2,0
104033,49,26747,M,Casado,2,3,Mensual,Si,2,1
104106,51,26746,F,Casado,2,4,Semanal,Si,1,0
103416,43,26741,F,Div/Sep/Viudo,4,5,Semanal,No,3,0
103005,62,26736,M,Div/Sep/Viudo,2,5,Semanal,No,2,1
103258,32,26725,F,Div/Sep/Viudo,2,5,Semanal,Si,3,1
103339,40,26723,M,Div/Sep/Viudo,2,6,Semanal,No,2,0
100186,22,26718,M,Soltero,0,0,Mensual,Si,0,0
103335,32,26710,F,Div/Sep/Viudo,2,5,Semanal,Si,2,0
103895,57,26701,M,Casado,3,4,Semanal,Si,1,0
103652,50,26700,F,Div/Sep/Viudo,3,5,Semanal,No,2,0
103063,20,26694,F,Div/Sep/Viudo,2,6,Semanal,No,3,0
103510,85,26664,F,Div/Sep/Viudo,2,6,Semanal,No,3,1
103338,42,26632,M,Div/Sep/Viudo,2,6,Semanal,Si,2,1
103323,42,26624,F,Div/Sep/Viudo,4,5,Semanal,No,2,0
100063,31,26602,M,Soltero,0,0,Mensual,Si,0,0
103772,34,26595,M,Casado,3,4,Mensual,Si,2,1
103671,41,26594,F,Div/Sep/Viudo,4,6,Semanal,Si,2,0
103940,49,26575,M,Casado,3,4,Mensual,Si,2,1
103859,44,46229,F,Casado,2,4,Semanal,Si,2,0
103724,32,26561,F,Div/Sep/Viudo,3,5,Semanal,No,2,0
103643,28,26551,M,Div/Sep/Viudo,4,6,Semanal,No,2,0
100163,28,26550,M,Soltero,0,0,Mensual,Si,0,0
103947,59,26542,M,Casado,3,4,Mensual,Si,2,0
100170,56,26539,M,Soltero,0,1,Mensual,Si,0,0
103944,47,26532,M,Casado,2,3,Semanal,Si,2,0
103173,59,26529,M,Div/Sep/Viudo,3,5,Semanal,Si,2,1
100203,37,26528,M,Soltero,0,1,Mensual,Si,0,0
103091,54,26492,F,Div/Sep/Viudo,3,5,Semanal,No,3,0
103017,48,26489,F,Div/Sep/Viudo,3,5,Semanal,No,3,1
100079,55,26485,F,Soltero,0,0,Mensual,Si,0,0
103903,27,26476,F,Casado,2,3,Mensual,Si,1,0
103896,19,26430,F,Casado,3,3,Mensual,Si,1,0
104110,43,26417,F,Casado,3,4,Semanal,Si,1,0
103798,34,26416,F,Casado,3,3,Mensual,Si,1,0
103583,20,26415,M,Div/Sep/Viudo,2,6,Semanal,Si,3,1
102908,63,26411,F,Div/Sep/Viudo,3,5,Semanal,No,3,1
103832,56,34457,M,Casado,2,3,Semanal,Si,1,0
104039,45,26406,F,Casado,2,4,Mensual,Si,1,0
103595,29,26396,M,Div/Sep/Viudo,4,6,Semanal,No,2,0
103716,22,26383,F,Div/Sep/Viudo,4,5,Semanal,Si,3,1
103831,20,26375,F,Casado,3,3,Semanal,Si,1,0
103331,32,26372,M,Div/Sep/Viudo,4,5,Semanal,No,2,0
103670,51,26352,F,Div/Sep/Viudo,4,5,Semanal,No,3,1
103585,35,26344,M,Div/Sep/Viudo,3,6,Semanal,No,2,1
102914,47,26332,M,Div/Sep/Viudo,4,6,Semanal,No,3,0
103319,48,26307,F,Div/Sep/Viudo,2,5,Semanal,No,2,0
103649,51,26291,M,Div/Sep/Viudo,4,6,Semanal,Si,2,0
103496,21,26256,M,Div/Sep/Viudo,2,5,Semanal,Si,2,1
102931,30,26252,M,Div/Sep/Viudo,4,5,Semanal,No,3,0
103963,47,26247,M,Casado,3,3,Semanal,Si,1,0
103730,70,26245,F,Div/Sep/Viudo,4,5,Semanal,No,2,1
100136,61,26243,F,Soltero,0,0,Mensual,Si,0,0
103598,44,26238,M,Div/Sep/Viudo,4,5,Semanal,Si,2,0
103415,64,26238,M,Div/Sep/Viudo,4,5,Semanal,No,2,0
103240,44,26233,M,Div/Sep/Viudo,3,6,Semanal,Si,3,1
103904,23,26231,M,Casado,3,4,Semanal,Si,2,0
100056,50,26231,M,Soltero,0,0,Mensual,Si,0,0
103993,62,26218,F,Casado,2,4,Semanal,Si,2,0
103008,79,26203,F,Div/Sep/Viudo,3,5,Semanal,Si,2,1
103596,32,26193,F,Div/Sep/Viudo,2,5,Semanal,No,2,0
103943,26,26191,F,Casado,2,4,Mensual,Si,2,1
103571,54,26189,F,Div/Sep/Viudo,3,5,Semanal,No,3,0
103996,46,26184,F,Casado,2,3,Mensual,Si,1,0
102989,44,26180,M,Div/Sep/Viudo,2,5,Semanal,No,3,0
104040,64,26178,M,Casado,3,4,Mensual,Si,1,0
103392,54,26178,M,Div/Sep/Viudo,2,5,Semanal,Si,3,1
103729,48,26176,F,Div/Sep/Viudo,2,6,Semanal,No,3,1
100021,33,26175,F,Soltero,0,1,Mensual,Si,0,0
104038,52,26173,F,Casado,2,4,Semanal,Si,2,1
103157,26,26166,M,Div/Sep/Viudo,3,5,Semanal,No,3,0
103487,44,26156,M,Div/Sep/Viudo,2,5,Semanal,Si,3,0
103480,39,26152,F,Div/Sep/Viudo,2,5,Semanal,Si,3,0
103095,23,26150,F,Div/Sep/Viudo,2,5,Semanal,No,2,0
103498,46,26147,M,Div/Sep/Viudo,2,5,Semanal,Si,2,0
103166,32,26144,M,Div/Sep/Viudo,4,5,Semanal,Si,3,0
103653,46,26140,M,Div/Sep/Viudo,3,6,Semanal,Si,3,1
103581,28,26134,F,Div/Sep/Viudo,2,5,Semanal,Si,3,0
103574,54,26129,M,Div/Sep/Viudo,3,6,Semanal,No,3,0
103948,74,26125,F,Casado,3,3,Semanal,Si,1,1
103086,26,26120,M,Div/Sep/Viudo,2,5,Semanal,Si,2,0
102919,28,26120,M,Div/Sep/Viudo,2,5,Semanal,No,2,0
103000,25,26098,F,Div/Sep/Viudo,4,5,Semanal,No,3,0
103073,36,26094,M,Div/Sep/Viudo,3,6,Semanal,Si,3,0
103313,45,26089,M,Div/Sep/Viudo,2,6,Semanal,No,3,0
103593,51,26087,F,Div/Sep/Viudo,3,6,Semanal,No,2,0
103508,43,26081,F,Div/Sep/Viudo,2,5,Semanal,No,3,1
103153,50,26079,F,Div/Sep/Viudo,4,5,Semanal,No,3,0
100073,38,26077,F,Soltero,0,0,Mensual,Si,0,0
103171,32,26065,F,Div/Sep/Viudo,2,6,Semanal,No,2,0
103495,28,26060,M,Div/Sep/Viudo,4,6,Semanal,No,2,0
103094,37,26056,F,Div/Sep/Viudo,4,6,Semanal,Si,2,0
102932,28,26051,M,Div/Sep/Viudo,4,6,Semanal,No,3,0
103312,45,26043,F,Div/Sep/Viudo,2,5,Semanal,No,2,0
102993,28,26030,M,Div/Sep/Viudo,4,5,Semanal,No,2,0
100169,33,26028,M,Soltero,0,0,Mensual,Si,0,0
104001,59,26023,M,Casado,2,4,Mensual,Si,1,0
103666,62,26009,F,Div/Sep/Viudo,2,6,Semanal,Si,3,0
100140,61,26009,M,Soltero,0,1,Mensual,Si,0,1
104069,38,26003,F,Casado,3,4,Semanal,Si,2,0
102903,32,26002,F,Div/Sep/Viudo,2,5,Semanal,Si,2,0
100005,47,25991,M,Soltero,0,0,Mensual,Si,0,0
103254,29,25971,F,Div/Sep/Viudo,4,5,Semanal,No,3,0
103932,52,25970,M,Casado,3,3,Mensual,Si,2,1
100039,31,25935,M,Soltero,0,1,Mensual,Si,0,1
100066,36,25933,F,Soltero,0,1,Mensual,Si,0,0
103003,53,25931,F,Div/Sep/Viudo,4,6,Semanal,No,3,0
104032,22,25920,F,Casado,2,4,Semanal,Si,2,0
103866,32,25916,M,Casado,3,3,Semanal,Si,1,0
103934,45,25915,F,Casado,3,3,Mensual,Si,2,1
100147,49,25912,F,Soltero,0,0,Mensual,Si,0,1
103900,46,25901,F,Casado,3,4,Mensual,Si,2,1
104117,36,25884,F,Casado,2,3,Semanal,Si,1,0
103734,55,25872,F,Div/Sep/Viudo,4,6,Semanal,No,2,1
103167,28,25863,M,Div/Sep/Viudo,2,6,Semanal,Si,3,1
104044,27,25848,M,Casado,2,4,Semanal,Si,2,0
103172,45,25838,F,Div/Sep/Viudo,2,6,Semanal,No,2,0
103834,27,25826,F,Casado,3,4,Semanal,Si,1,0
103340,76,25801,M,Div/Sep/Viudo,3,5,Semanal,No,2,1
102911,32,25785,M,Div/Sep/Viudo,2,5,Semanal,No,3,0
100151,54,25771,F,Soltero,0,0,Mensual,Si,0,0
103330,26,25768,F,Div/Sep/Viudo,3,6,Semanal,Si,3,1
100211,68,25753,F,Soltero,0,0,Mensual,Si,0,0
100098,39,25747,F,Soltero,0,1,Mensual,Si,0,0
103994,32,25730,F,Casado,3,3,Mensual,Si,1,0
103941,35,25728,M,Casado,2,3,Semanal,Si,1,0
100035,30,25727,M,Soltero,0,1,Mensual,Si,0,0
103260,36,25725,M,Div/Sep/Viudo,2,6,Semanal,Si,2,0
103244,26,25718,F,Div/Sep/Viudo,2,5,Semanal,Si,2,1
104108,32,25707,F,Casado,2,3,Semanal,Si,1,0
103668,54,25698,F,Div/Sep/Viudo,3,6,Semanal,No,2,1
104074,42,25687,M,Casado,3,4,Mensual,Si,2,0
103945,28,25678,F,Casado,2,3,Semanal,Si,2,0
102928,37,25678,F,Div/Sep/Viudo,2,6,Semanal,Si,3,0
103255,62,25666,M,Div/Sep/Viudo,4,5,Semanal,No,2,1
104034,33,25659,M,Casado,3,3,Semanal,Si,1,0
103969,27,25654,M,Casado,3,3,Mensual,Si,1,0
103648,48,25651,F,Div/Sep/Viudo,3,5,Semanal,No,3,0
103404,20,25643,F,Div/Sep/Viudo,4,5,Semanal,No,2,0
104101,35,25629,M,Casado,2,4,Mensual,Si,1,0
104035,64,25613,F,Casado,2,4,Semanal,Si,1,1
102921,36,25607,F,Div/Sep/Viudo,2,6,Semanal,Si,3,0
102905,56,25576,F,Div/Sep/Viudo,2,5,Semanal,No,2,0
103864,27,25563,F,Casado,2,3,Mensual,Si,1,1
103092,36,25560,M,Div/Sep/Viudo,3,6,Semanal,No,3,1
103231,34,25557,F,Div/Sep/Viudo,3,5,Semanal,Si,2,0
104103,47,25549,F,Casado,2,4,Mensual,Si,2,0
100217,40,25548,F,Soltero,0,0,Mensual,Si,0,0
103797,68,25541,F,Casado,2,3,Mensual,Si,1,0
103422,32,25537,F,Div/Sep/Viudo,3,6,Semanal,Si,3,1
103158,40,25529,F,Div/Sep/Viudo,3,6,Semanal,Si,3,1
103908,35,47558,M,Casado,2,3,Mensual,Si,1,0
103070,39,25517,M,Div/Sep/Viudo,2,5,Semanal,Si,3,1
103517,38,25505,F,Div/Sep/Viudo,3,5,Semanal,No,3,0
100087,29,25494,M,Soltero,0,1,Mensual,Si,0,0
103075,53,25483,F,Div/Sep/Viudo,4,6,Semanal,No,2,1
103150,31,25474,F,Div/Sep/Viudo,3,5,Semanal,Si,2,1
103081,30,25460,M,Div/Sep/Viudo,3,5,Semanal,No,3,1
102922,23,25422,M,Div/Sep/Viudo,3,5,Semanal,No,3,0
104007,32,25418,M,Casado,3,4,Mensual,Si,2,1
103504,31,25401,F,Div/Sep/Viudo,3,5,Semanal,Si,2,0
103974,21,25397,F,Casado,3,4,Semanal,Si,1,0
104037,36,47750,F,Casado,3,4,Mensual,Si,1,1
103651,67,25383,F,Div/Sep/Viudo,2,6,Semanal,No,3,1
103520,24,25382,F,Div/Sep/Viudo,4,5,Semanal,Si,2,1
103647,39,25361,M,Div/Sep/Viudo,2,6,Semanal,Si,3,0
104004,36,25361,M,Casado,2,3,Semanal,Si,2,0
104008,50,25342,M,Casado,3,3,Semanal,Si,2,0
103148,51,25327,F,Div/Sep/Viudo,2,6,Semanal,Si,3,1
104000,85,25319,F,Casado,2,4,Semanal,Si,1,1
103011,43,25318,M,Div/Sep/Viudo,4,5,Semanal,Si,3,1
103911,29,25302,M,Casado,3,3,Mensual,Si,1,1
103901,32,25289,M,Casado,2,4,Semanal,Si,2,0
103012,33,25288,M,Div/Sep/Viudo,2,5,Semanal,Si,2,0
103865,31,25280,F,Casado,2,3,Mensual,Si,2,0
103766,74,25279,M,Casado,2,4,Mensual,Si,2,0
100114,50,25276,F,Soltero,0,1,Mensual,Si,0,1
103079,47,25271,F,Div/Sep/Viudo,2,6,Semanal,No,3,1
103234,27,25263,F,Div/Sep/Viudo,4,6,Semanal,Si,3,0
103711,51,25199,F,Div/Sep/Viudo,3,5,Semanal,Si,2,1
103599,60,25190,F,Div/Sep/Viudo,4,5,Semanal,No,2,0
103243,36,25188,M,Div/Sep/Viudo,4,5,Semanal,No,3,0
103720,32,25180,M,Div/Sep/Viudo,2,5,Semanal,Si,3,0
104072,69,25178,F,Casado,2,3,Mensual,Si,2,0
103490,30,25126,M,Div/Sep/Viudo,2,6,Semanal,Si,2,1
103238,29,25124,F,Div/Sep/Viudo,3,5,Semanal,Si,2,0
103246,28,25124,F,Div/Sep/Viudo,3,6,Semanal,Si,2,0
103717,38,25098,M,Div/Sep/Viudo,4,5,Semanal,No,3,0
103336,43,25094,F,Div/Sep/Viudo,2,5,Semanal,Si,3,1
100026,56,25093,F,Soltero,0,1,Mensual,Si,0,0
102920,48,25060,M,Div/Sep/Viudo,2,5,Semanal,No,2,0
103710,48,25049,M,Div/Sep/Viudo,2,6,Semanal,Si,3,1
104046,64,25035,M,Casado,3,4,Semanal,Si,2,0
103997,28,25031,M,Casado,3,4,Semanal,Si,1,0
103230,24,25010,F,Div/Sep/Viudo,2,6,Semanal,No,3,0
102531,49,24999,M,Soltero,0,3,Semanal,Si,1,0
102687,37,24996,F,Soltero,1,3,Mensual,No,1,0
101270,56,24992,F,Casado,2,1,Semanal,Si,2,1
104062,39,24991,M,Casado,3,4,Mensual,Si,2,0
103787,31,24990,M,Casado,3,3,Mensual,Si,2,1
101042,49,24989,M,Casado,1,0,Mensual,Si,1,1
103928,40,24988,M,Casado,3,4,Semanal,Si,1,1
101352,39,24988,M,Casado,1,1,Semanal,Si,1,0
103053,85,24983,F,Div/Sep/Viudo,2,5,Semanal,Si,3,1
102670,62,24980,F,Soltero,1,1,Semanal,No,1,1
103040,52,24979,F,Div/Sep/Viudo,2,5,Semanal,Si,3,1
102397,41,24979,F,Soltero,1,1,Semanal,Si,1,0
103298,40,39086,F,Div/Sep/Viudo,4,6,Semanal,No,3,1
100932,35,24974,M,Casado,2,0,Semanal,Si,1,0
102506,42,24974,M,Soltero,1,1,Semanal,Si,1,0
101568,33,47846,M,Casado,2,2,Mensual,Si,1,0
102975,26,24970,F,Div/Sep/Viudo,3,5,Semanal,No,3,1
102411,38,24968,F,Soltero,0,2,Semanal,Si,1,1
102069,44,35784,M,Soltero,0,3,Semanal,Si,1,0
102267,57,24967,M,Soltero,1,3,Semanal,No,1,1
101408,29,24961,M,Casado,2,1,Mensual,Si,1,0
102806,40,24959,M,Soltero,0,1,Mensual,Si,1,0
102497,48,24958,M,Soltero,0,1,Mensual,Si,1,0
101824,47,24956,F,Casado,2,2,Mensual,Si,1,0
103757,72,24954,F,Casado,3,3,Semanal,Si,2,1
102235,35,24954,M,Soltero,0,1,Mensual,Si,1,0
103556,29,24951,F,Div/Sep/Viudo,3,5,Semanal,No,3,1
101214,41,24945,M,Casado,1,2,Semanal,Si,1,0
101495,36,24944,M,Casado,1,0,Mensual,Si,2,0
102389,34,24943,M,Soltero,1,1,Mensual,Si,1,0
102526,32,24942,F,Soltero,1,3,Semanal,No,1,0
102862,44,24941,M,Soltero,0,2,Mensual,Si,1,0
101791,31,24939,F,Casado,1,0,Semanal,Si,2,0
100906,52,24939,F,Casado,2,2,Mensual,Si,2,0
102089,51,24939,M,Soltero,1,1,Semanal,No,1,0
102683,45,24938,F,Soltero,0,2,Mensual,Si,1,0
103133,28,24933,F,Div/Sep/Viudo,2,6,Semanal,No,3,0
101956,43,24931,M,Casado,2,2,Mensual,Si,1,0
101498,58,24931,F,Casado,1,0,Semanal,Si,1,0
101052,53,24929,F,Casado,2,2,Semanal,Si,1,0
102216,50,24927,M,Soltero,0,2,Semanal,No,1,0
101249,39,24926,F,Casado,2,2,Semanal,Si,2,0
101370,39,24924,M,Casado,2,0,Semanal,Si,2,0
101928,62,24921,F,Casado,1,2,Mensual,Si,1,1
101081,44,24920,M,Casado,2,1,Mensual,Si,1,0
103379,44,24919,M,Div/Sep/Viudo,2,6,Semanal,Si,2,1
103632,85,24916,F,Div/Sep/Viudo,2,6,Semanal,Si,2,1
101821,35,24914,M,Casado,1,2,Semanal,Si,1,0
101056,21,24913,M,Casado,2,1,Mensual,Si,1,0
101937,37,24913,M,Casado,1,2,Semanal,Si,1,0
102230,38,24911,M,Soltero,0,2,Mensual,No,1,0
101540,43,24910,M,Casado,2,1,Semanal,Si,2,1
102252,47,24907,F,Soltero,0,2,Mensual,No,1,1
102674,21,24905,F,Soltero,1,3,Mensual,No,1,1
102808,48,24904,M,Soltero,0,1,Semanal,No,1,1
100893,38,33706,M,Casado,2,1,Mensual,Si,1,1
102677,36,24903,M,Soltero,0,2,Semanal,No,1,0
103383,23,24892,M,Div/Sep/Viudo,4,5,Semanal,No,3,0
104029,68,24890,F,Casado,3,3,Semanal,Si,2,1
103694,34,24887,M,Div/Sep/Viudo,2,6,Semanal,No,2,0
101228,50,24886,M,Casado,1,2,Mensual,Si,1,1
103128,29,24877,F,Div/Sep/Viudo,3,6,Semanal,Si,2,1
101790,44,24877,M,Casado,1,0,Mensual,Si,2,0
101093,36,24877,M,Casado,1,0,Mensual,Si,2,0
102826,50,24870,F,Soltero,0,1,Mensual,No,1,0
101559,35,24863,F,Casado,2,0,Mensual,Si,2,0
102981,29,24862,M,Div/Sep/Viudo,4,6,Semanal,No,3,1
102836,39,24860,F,Soltero,1,3,Mensual,No,1,0
102825,38,24858,M,Soltero,1,3,Semanal,No,1,0
101810,43,24854,F,Casado,1,1,Mensual,Si,2,1
102499,56,24854,F,Soltero,0,1,Semanal,Si,1,0
102546,27,24853,M,Soltero,0,1,Mensual,Si,1,0
103296,55,24839,M,Div/Sep/Viudo,4,6,Semanal,No,2,0
100927,26,24837,M,Casado,2,2,Semanal,Si,1,0
103054,49,24835,M,Div/Sep/Viudo,2,6,Semanal,Si,2,0
100912,50,24835,F,Casado,2,2,Mensual,Si,1,1
100944,33,24832,M,Casado,2,0,Semanal,Si,1,1
101381,30,24824,F,Casado,1,0,Mensual,Si,1,0
101924,29,24823,M,Casado,1,0,Mensual,Si,2,1
102819,40,24823,F,Soltero,0,3,Mensual,No,1,0
101373,51,24823,F,Casado,1,0,Semanal,Si,1,1
102368,37,24820,M,Soltero,0,1,Semanal,Si,1,0
102384,20,24819,F,Soltero,1,3,Mensual,Si,1,1
102702,32,24814,M,Soltero,1,1,Mensual,Si,1,0
103373,32,24809,M,Div/Sep/Viudo,2,6,Semanal,No,3,0
102403,47,24806,F,Soltero,1,1,Mensual,No,1,0
102564,48,24800,M,Soltero,0,2,Semanal,Si,1,0
103047,41,24798,F,Div/Sep/Viudo,3,5,Semanal,No,3,0
102691,55,24795,M,Soltero,0,3,Mensual,No,1,0
102980,56,24794,F,Div/Sep/Viudo,4,5,Semanal,No,3,1
102527,33,24794,F,Soltero,0,1,Mensual,Si,1,0
102672,29,24793,F,Soltero,1,2,Mensual,Si,1,0
102730,38,24791,F,Soltero,1,2,Mensual,No,1,0
101965,41,24789,M,Casado,2,2,Semanal,Si,2,0
101668,32,24787,F,Casado,2,2,Semanal,Si,2,0
100936,85,24787,F,Casado,1,1,Mensual,Si,2,1
102080,66,24780,F,Soltero,0,3,Semanal,Si,1,1
100923,31,24780,M,Casado,1,1,Mensual,Si,2,0
100939,27,24780,M,Casado,2,1,Mensual,Si,2,0
104066,31,24778,F,Casado,3,3,Semanal,Si,2,0
102363,57,24775,M,Soltero,1,1,Mensual,Si,1,0
101396,57,24775,M,Casado,1,1,Mensual,Si,1,0
102718,66,24774,F,Soltero,1,3,Mensual,No,1,0
102221,29,24770,M,Soltero,1,3,Mensual,No,1,0
100911,47,24769,M,Casado,2,0,Semanal,Si,1,0
101556,30,24766,M,Casado,1,2,Mensual,Si,1,0
103850,73,24764,F,Casado,2,4,Mensual,Si,2,1
101804,29,24762,M,Casado,1,1,Mensual,Si,1,0
101528,26,24758,M,Casado,1,2,Semanal,Si,1,0
102866,27,24756,M,Soltero,1,1,Mensual,Si,1,0
102114,39,24755,M,Soltero,1,3,Mensual,Si,1,0
101798,51,24755,F,Casado,1,0,Semanal,Si,1,0
101366,49,24753,F,Casado,2,0,Semanal,Si,2,1
101562,27,24751,F,Casado,1,1,Semanal,Si,2,1
103144,34,24749,M,Div/Sep/Viudo,4,5,Semanal,No,2,0
102692,33,24749,M,Soltero,1,1,Semanal,Si,1,0
101219,26,24748,F,Casado,1,2,Mensual,Si,1,1
102118,32,24745,M,Soltero,1,1,Semanal,No,1,0
102833,65,24741,M,Soltero,1,1,Semanal,No,1,1
101974,25,24740,M,Casado,2,0,Semanal,Si,1,1
102112,42,24738,F,Soltero,0,3,Semanal,No,1,0
103137,66,24734,F,Div/Sep/Viudo,4,5,Semanal,No,3,1
101659,64,24730,F,Casado,2,1,Semanal,Si,1,0
104028,74,24728,M,Casado,3,4,Semanal,Si,2,1
102123,44,24726,M,Soltero,0,2,Semanal,No,1,0
