ID,EDAD,INGRESOS,GENERO,ESTADO_CIVIL,NUM_HIJOS,NUM_TARJETAS,MODALIDAD_PAGO,HIPOTECA,PRESTAMOS,RIESGO
100092,50,36167,m,single,0,0,monthly,y,0,V
100253,55,36163,f,single,0,1,monthly,y,0,F
100221,52,36154,f,single,0,1,monthly,y,0,V
100356,28,36062,m,married,1,1,monthly,y,0,F
100300,66,36036,f,married,0,2,monthly,y,1,F
100038,61,35973,f,single,0,0,monthly,y,0,V
100037,41,35967,f,single,0,0,monthly,y,0,F
100028,29,35922,m,single,0,1,monthly,y,0,F
100131,40,35875,f,single,0,1,monthly,y,0,F
100107,23,35838,f,single,0,1,monthly,y,0,F
100103,70,35731,f,single,0,1,monthly,y,0,V
100328,31,35616,f,married,0,1,monthly,y,0,F
100036,35,35505,f,single,0,1,monthly,y,0,F
100094,67,35465,f,single,0,1,monthly,y,0,F
100233,64,35407,f,single,0,1,monthly,y,0,V
100176,45,35193,f,single,0,0,monthly,y,0,F
100775,74,35188,f,married,1,1,monthly,y,1,F
100129,28,35172,m,single,0,1,monthly,y,0,F
100223,45,35117,m,single,0,1,monthly,y,0,F
100200,28,34995,f,single,0,0,monthly,y,0,V
100254,60,34845,m,single,0,1,monthly,y,0,F
100009,59,34824,f,single,0,1,monthly,y,0,F
100070,77,34795,m,single,0,1,monthly,y,0,F
100209,39,34453,f,single,0,0,monthly,y,0,F
100185,85,34345,m,single,0,1,monthly,y,0,V
100074,27,34328,f,single,0,0,monthly,y,0,F
100252,38,34288,m,single,0,1,monthly,y,0,F
100462,28,34288,m,married,0,1,monthly,y,0,V
100181,42,34281,f,single,0,1,monthly,y,0,V
100271,28,34265,F,married,0,1,monthly,y,0,F
100182,60,34252,f,single,0,1,monthly,y,0,V
100081,47,34180,f,single,0,0,monthly,y,0,F
100050,27,34153,m,single,0,1,monthly,y,0,F
100017,54,34115,m,single,0,1,monthly,y,0,V
100097,72,34027,f,single,0,0,monthly,y,0,V
100018,49,33987,f,single,0,0,monthly,y,0,F
100150,25,33953,m,single,0,1,monthly,y,0,F
100190,37,33911,m,single,0,0,monthly,y,0,F
100194,51,33815,f,single,0,0,monthly,y,0,F
100132,36,33808,f,single,0,0,monthly,y,0,F
100112,27,33796,f,single,0,0,monthly,y,0,F
100242,63,33747,f,single,0,0,monthly,y,0,F
100126,35,33740,m,single,0,0,monthly,y,0,V
100357,72,33683,m,married,1,1,monthly,y,1,V
100427,32,33679,f,married,0,2,monthly,y,1,F
100041,35,33658,m,single,0,0,monthly,y,0,V
100148,32,33635,f,single,0,1,monthly,y,0,F
100142,37,33509,m,single,0,0,monthly,y,0,F
100057,47,33503,f,single,0,1,monthly,y,0,F
100777,28,33502,f,married,1,2,monthly,y,1,F
100202,26,33489,m,single,0,1,monthly,y,0,F
100162,23,33471,f,single,0,1,monthly,y,0,F
100734,22,33454,m,married,0,1,monthly,y,1,F
100541,25,33439,m,married,1,1,monthly,y,1,F
100231,32,33315,m,single,0,0,monthly,y,0,V
100187,42,33299,m,single,0,1,monthly,y,0,F
100172,46,33248,m,single,0,0,monthly,y,0,V
100188,41,33229,m,single,0,1,monthly,y,0,V
100046,68,33220,m,single,0,0,monthly,y,0,V
100065,78,33142,f,single,0,1,monthly,y,0,V
100189,35,33011,m,single,0,0,monthly,y,0,F
100113,28,32994,f,single,0,1,monthly,y,0,V
100773,85,32977,m,married,0,2,monthly,y,1,V
100089,62,32916,m,single,0,0,monthly,y,0,F
100245,60,32893,f,single,0,1,monthly,y,0,F
100006,32,32876,f,single,0,0,monthly,y,0,F
100241,54,32874,m,single,0,1,monthly,y,0,V
100029,41,32851,f,single,0,0,monthly,y,0,F
100127,38,32827,m,single,0,0,monthly,y,0,F
100205,38,32820,f,single,0,0,monthly,y,0,F
100161,47,32732,m,single,0,1,monthly,y,0,F
100219,69,32694,m,single,0,1,monthly,y,0,F
100003,85,32662,m,single,0,0,monthly,y,0,V
100023,34,32644,f,single,0,1,monthly,y,0,V
100225,42,32643,f,single,0,0,monthly,y,0,F
100014,38,32640,f,single,0,0,monthly,y,0,F
100016,46,32620,m,single,0,1,monthly,y,0,F
100180,36,32585,m,single,0,1,monthly,y,0,V
100239,31,32569,f,single,0,1,monthly,y,0,V
100204,34,32543,f,single,0,0,monthly,y,0,F
100059,32,32539,m,single,0,0,monthly,y,0,F
100631,37,32526,f,married,0,1,monthly,y,1,F
100137,25,32512,f,single,0,0,monthly,y,0,F
100152,32,32472,f,single,0,0,monthly,y,0,F
100008,46,32461,m,single,0,0,monthly,y,0,F
100540,46,32363,f,married,0,1,monthly,y,0,V
100141,43,32056,m,single,0,0,monthly,y,0,F
100463,67,32033,f,married,1,2,monthly,y,1,V
100095,47,31986,f,single,0,0,monthly,y,0,F
100258,66,31985,m,single,0,1,monthly,y,0,F
100111,85,31928,f,single,0,0,monthly,y,0,F
100228,55,31912,m,single,0,0,monthly,y,0,F
100025,25,31911,m,single,0,0,monthly,y,0,V
100673,44,31891,F,married,0,2,monthly,y,0,V
100030,41,31891,f,single,0,1,monthly,y,0,F
100099,72,31868,m,single,0,0,monthly,y,0,V
100078,38,31853,f,single,0,1,monthly,y,0,F
100158,29,31818,m,single,0,0,monthly,y,0,F
100104,33,31804,f,single,0,0,monthly,y,0,F
100154,25,31798,f,single,0,1,monthly,y,0,F
100091,18,31778,f,single,0,1,monthly,y,0,F
100192,85,31771,m,single,0,0,monthly,y,0,V
100040,39,31731,m,single,0,0,monthly,y,0,F
100230,26,31689,m,single,0,0,monthly,y,0,F
100044,75,31625,f,single,0,0,monthly,y,0,V
100244,81,31586,m,single,0,0,monthly,y,0,V
100121,42,31567,f,single,0,1,monthly,y,0,F
100774,25,31563,f,married,1,1,monthly,y,0,F
100167,33,31523,f,single,0,0,monthly,y,0,F
100053,36,31519,f,single,0,1,monthly,y,0,F
100082,40,31472,f,single,0,1,monthly,y,0,F
100251,27,31454,m,single,0,1,monthly,y,0,F
100358,57,31453,m,married,1,2,monthly,y,0,F
100101,21,31449,m,single,0,0,monthly,y,0,V
100116,61,31391,f,single,0,0,monthly,y,0,V
100045,67,31347,f,single,0,1,monthly,y,0,V
100093,34,31295,F,single,0,1,monthly,y,0,F
100049,38,31292,f,single,0,1,monthly,y,0,F
100429,70,31251,f,married,1,2,monthly,y,0,V
100207,51,31242,f,single,0,1,monthly,y,0,V
100265,35,31237,m,single,0,0,monthly,y,0,F
100055,36,31232,m,single,0,1,monthly,y,0,V
100110,48,31218,f,single,0,1,monthly,y,0,F
100220,82,31169,m,single,0,0,monthly,y,0,F
100179,37,31101,m,single,0,0,monthly,y,0,F
100090,34,31096,f,single,0,1,monthly,y,0,F
100262,40,31021,m,single,0,0,monthly,y,0,F
100010,40,30908,f,single,0,0,monthly,y,0,F
100067,44,30884,f,single,0,1,monthly,y,0,F
100199,38,30881,f,single,0,1,monthly,y,0,F
100232,63,30807,f,single,0,1,monthly,y,0,F
100034,29,30796,f,single,0,0,monthly,y,0,F
100246,46,30791,f,single,0,1,monthly,y,0,F
100712,47,30788,f,married,1,2,monthly,y,1,F
100022,29,30618,m,single,0,0,monthly,y,0,V
100155,46,30605,f,single,0,1,monthly,y,0,F
100229,47,30580,m,single,0,0,monthly,y,0,F
100234,19,30547,m,single,0,1,monthly,y,0,F
100609,28,30546,f,married,0,2,monthly,y,0,F
100115,73,30436,m,single,0,0,monthly,y,0,F
100133,32,30422,f,single,0,1,monthly,y,0,F
100632,26,30359,m,married,1,1,monthly,y,0,F
100608,22,30273,m,married,0,1,monthly,y,0,F
100240,27,30268,m,single,0,0,monthly,y,0,F
100124,38,30256,f,single,0,0,monthly,y,0,F
100218,26,30060,f,single,0,0,monthly,y,0,V
103479,51,29997,m,divsepwid,2,5,weekly,y,2,F
103175,29,29993,f,divsepwid,3,6,weekly,y,2,V
103161,44,29987,f,divsepwid,4,5,weekly,y,2,V
103503,68,29986,m,divsepwid,2,6,weekly,n,2,F
103316,66,29963,f,divsepwid,4,6,weekly,n,2,F
103829,44,29963,f,married,3,4,monthly,y,2,F
103424,27,29955,f,divsepwid,3,6,weekly,n,3,F
103100,39,29943,f,divsepwid,4,6,weekly,n,2,F
103733,45,29934,M,divsepwid,4,6,weekly,y,3,F
100502,85,29934,f,married,1,1,monthly,y,1,V
100064,22,29933,m,single,0,1,monthly,y,0,F
103229,39,29927,m,divsepwid,2,6,weekly,n,2,F
103419,50,29925,m,divsepwid,2,6,weekly,n,2,V
103398,41,29920,f,divsepwid,3,5,weekly,n,3,F
100042,43,29912,f,single,0,0,monthly,y,0,F
104079,30,29907,m,married,3,4,weekly,y,1,F
103006,57,29907,m,divsepwid,2,6,weekly,y,2,V
103090,40,29896,f,divsepwid,3,5,weekly,y,3,F
100004,43,29892,f,single,0,0,monthly,y,0,F
103662,59,29881,m,divsepwid,2,5,weekly,y,2,F
103009,35,29873,f,divsepwid,3,6,weekly,n,2,V
103853,65,29870,F,married,2,3,monthly,y,1,F
103163,25,29869,m,divsepwid,2,6,weekly,y,2,F
102984,44,29869,m,divsepwid,3,5,weekly,n,2,F
103862,29,29868,f,married,3,3,monthly,y,1,F
103013,27,29860,m,divsepwid,2,5,weekly,n,3,F
100143,82,29848,f,single,0,1,monthly,y,0,V
103714,26,29843,m,divsepwid,2,6,weekly,n,2,F
103968,40,29841,f,married,3,3,monthly,y,1,F
103341,25,29840,m,divsepwid,3,6,weekly,y,3,V
100062,63,29839,f,single,0,0,monthly,y,0,V
104102,34,29822,f,married,2,3,weekly,y,2,F
100607,59,29816,m,married,0,2,monthly,y,0,V
103515,49,29814,m,divsepwid,4,6,weekly,n,3,V
103494,85,29811,m,divsepwid,4,5,weekly,n,3,V
100263,24,29810,m,single,0,1,monthly,y,0,F
103937,28,29807,m,married,2,3,weekly,y,2,F
103856,58,29803,m,married,3,3,weekly,y,1,F
103408,45,29795,m,divsepwid,2,5,weekly,n,3,F
102991,36,29794,m,divsepwid,3,5,weekly,n,2,F
100033,85,29786,m,single,0,0,monthly,y,0,V
103735,39,29781,m,divsepwid,2,5,weekly,y,2,F
103332,30,29780,m,divsepwid,4,6,weekly,y,3,F
103933,59,29779,m,married,2,3,weekly,y,2,F
103080,40,29779,f,divsepwid,3,5,weekly,y,2,F
103015,41,29775,f,divsepwid,3,5,weekly,y,2,V
103513,51,29755,m,divsepwid,4,5,weekly,y,2,V
100058,52,29749,m,single,0,0,monthly,y,0,F
104070,28,29748,m,married,3,3,monthly,y,2,F
103660,35,29747,m,divsepwid,4,6,weekly,y,2,F
104071,25,29746,f,married,3,4,weekly,y,2,F
103715,45,29745,m,divsepwid,3,6,weekly,y,3,V
103264,81,29735,m,divsepwid,3,6,weekly,y,3,V
100210,28,29718,m,single,0,0,monthly,y,0,F
103497,23,29706,m,divsepwid,2,5,weekly,y,3,F
103769,31,29705,f,married,3,4,weekly,y,2,F
100212,36,29702,m,single,0,0,monthly,y,0,F
103071,52,29699,m,divsepwid,2,5,weekly,y,2,V
103992,35,29691,m,married,2,4,weekly,y,1,F
103076,45,29687,f,divsepwid,2,5,weekly,n,2,F
103501,33,29671,m,div,2,6,weekly,y,3,V
103400,37,29656,f,divsepwid,4,6,weekly,n,2,V
103059,29,29648,f,divsepwid,2,6,weekly,y,3,F
103267,27,29640,f,divsepwid,4,6,weekly,y,2,V
103576,53,29622,f,divsepwid,2,5,weekly,n,3,F
103727,33,29614,f,divsepwid,2,5,weekly,n,2,V
100138,46,29608,m,single,0,0,monthly,y,0,F
104005,29,29602,f,married,2,3,weekly,y,2,F
103665,39,29600,f,divsepwid,2,6,weekly,y,3,F
100237,21,29600,f,single,0,1,monthly,y,0,F
100031,34,29593,f,single,0,1,monthly,y,0,F
103016,30,29590,m,divsepwid,3,5,weekly,n,2,V
103067,62,29552,m,divsepwid,3,5,weekly,n,3,V
103833,25,29548,m,married,3,3,weekly,y,2,V
102916,37,29541,f,divsepwid,4,5,weekly,n,3,F
103065,45,29540,f,divsepwid,3,5,weekly,y,2,V
102927,58,29524,f,div,2,6,weekly,y,2,V
104104,55,29515,f,married,2,3,monthly,y,1,F
104045,38,29494,m,married,2,3,weekly,y,2,F
104068,40,29478,m,married,2,3,monthly,y,1,F
100032,62,29472,f,single,0,1,monthly,y,0,F
103098,38,29465,f,divsepwid,4,5,weekly,y,3,F
100117,42,29453,f,single,0,0,monthly,y,0,F
100072,63,29451,m,single,0,1,monthly,y,0,V
103723,85,29440,f,divsepwid,3,5,weekly,y,2,V
103575,43,29438,m,divsepwid,4,6,weekly,y,2,V
103146,48,29431,f,divsepwid,2,5,weekly,y,3,F
103411,54,43099,m,divsepwid,3,6,weekly,y,2,V
103405,62,29424,m,divsepwid,4,6,weekly,y,3,V
103484,59,29413,m,divsepwid,3,5,weekly,y,2,V
103228,32,29413,f,divsepwid,2,6,weekly,y,3,F
103578,44,29412,m,divsepwid,3,5,weekly,n,2,F
103771,59,29412,f,married,2,4,monthly,y,2,V
103659,68,29397,m,divsepwid,4,5,weekly,y,2,V
103320,37,29397,m,divsepwid,2,6,weekly,n,2,F
100214,44,29385,m,single,0,0,monthly,y,0,F
100266,46,29382,f,single,0,1,monthly,y,0,F
103826,40,29375,m,married,2,3,monthly,y,1,F
103728,44,29374,f,divsepwid,2,6,weekly,n,2,V
103263,85,29362,f,divsepwid,3,5,weekly,n,3,V
104111,37,29360,m,married,3,4,monthly,y,2,F
103824,38,29351,m,married,2,4,monthly,y,2,V
103420,23,29349,f,div,3,5,weekly,y,2,F
100195,22,29343,f,single,0,0,monthly,y,0,F
103973,47,29338,m,married,2,3,weekly,y,1,F
103998,59,29337,f,married,3,4,monthly,y,2,V
103066,54,29308,f,divsepwid,3,5,weekly,y,3,V
100075,29,29306,m,single,0,0,monthly,y,0,F
103018,53,29303,m,divsepwid,3,6,weekly,y,2,V
103156,37,29301,f,divsepwid,3,5,weekly,y,2,F
103318,34,29298,f,divsepwid,2,5,weekly,y,2,V
103160,25,29298,m,divsepwid,3,6,weekly,n,3,F
103428,30,29290,m,divsepwid,2,5,weekly,n,3,V
103741,48,29283,m,div,4,6,weekly,n,3,V
103738,44,29282,f,divsepwid,3,5,weekly,y,3,V
103425,42,29273,m,divsepwid,4,5,weekly,y,2,V
103966,20,29265,f,married,3,4,weekly,y,2,F
103489,42,29258,f,divsepwid,2,5,weekly,n,3,F
103521,32,29258,f,divsepwid,4,6,weekly,y,3,F
103155,44,29233,m,divsepwid,2,6,weekly,n,3,F
103154,63,29232,m,divsepwid,2,6,weekly,n,3,F
103249,33,29227,f,divsepwid,4,5,weekly,n,2,V
100173,41,29222,f,single,0,0,monthly,y,0,F
103084,85,29220,m,divsepwid,4,6,weekly,y,2,V
104006,44,29217,m,married,2,3,monthly,y,1,F
100201,39,29216,m,single,0,1,monthly,y,0,F
103266,29,29214,m,divsepwid,4,5,weekly,n,2,F
103069,54,29202,f,divsepwid,4,6,weekly,y,3,V
103247,28,29196,f,divsepwid,3,6,weekly,n,3,F
103825,65,29184,m,married,2,4,monthly,y,1,F
100102,50,29182,m,single,0,0,monthly,y,0,V
103939,32,29180,f,married,3,4,weekly,y,2,F
104107,30,29168,m,married,2,4,monthly,y,1,F
102912,30,29167,m,divsepwid,2,6,weekly,n,3,F
102918,22,29151,f,divsepwid,2,5,weekly,y,2,V
103412,47,29147,m,divsepwid,3,6,weekly,n,2,F
103074,21,29139,f,divsepwid,3,6,weekly,n,3,F
103569,38,29119,f,divsepwid,2,5,weekly,n,2,F
103481,37,29095,m,divsepwid,2,5,weekly,n,2,V
100088,35,29093,m,single,0,1,monthly,y,0,F
103483,47,29090,m,divsepwid,2,6,weekly,y,3,V
103410,32,29090,f,divsepwid,2,6,weekly,y,3,F
103894,42,29089,f,married,2,4,weekly,y,1,F
103827,65,29078,f,married,2,4,weekly,y,1,V
104080,49,29076,m,married,3,4,monthly,y,2,F
103719,34,29069,f,divsepwid,4,6,weekly,n,2,F
103004,39,29069,m,divsepwid,2,5,weekly,n,3,V
103147,35,29068,m,divsepwid,2,5,weekly,n,3,F
103421,37,29060,m,divsepwid,3,5,weekly,n,2,V
103905,42,29041,f,married,3,4,monthly,y,1,F
103395,24,29030,m,divsepwid,2,6,weekly,y,3,F
104078,23,29029,f,married,3,4,weekly,y,1,F
103237,29,29022,m,divsepwid,2,5,weekly,n,3,F
100259,48,29011,m,single,0,1,monthly,y,0,F
103007,50,29004,m,divsepwid,2,6,weekly,n,2,F
100573,53,28991,f,married,1,2,monthly,y,0,F
104002,29,28983,m,married,2,4,monthly,y,1,F
103592,41,28976,m,divsepwid,3,5,weekly,n,3,V
104030,34,28972,m,married,2,4,weekly,y,1,F
100222,37,28961,m,single,0,1,monthly,y,0,F
103931,34,28952,f,married,3,3,monthly,y,1,V
103394,43,28943,f,divsepwid,2,6,weekly,y,2,F
103935,31,28942,m,married,2,4,monthly,y,2,F
103164,61,28905,f,divsepwid,3,6,weekly,n,2,V
100606,62,28901,f,married,0,1,monthly,y,0,V
103426,47,28899,f,divsepwid,2,5,weekly,n,2,F
103773,58,60985,f,married,2,4,weekly,y,1,F
103765,24,28870,m,married,3,4,monthly,y,2,F
103322,63,28862,f,divsepwid,2,6,weekly,y,2,V
100019,45,28852,m,single,0,1,monthly,y,0,F
100771,31,28840,m,married,0,1,monthly,y,0,F
103736,30,28838,f,divsepwid,2,5,weekly,n,3,F
100198,73,28835,f,single,0,1,monthly,y,0,V
104105,54,28813,m,married,3,4,monthly,y,1,F
103830,37,28802,f,married,3,4,monthly,y,2,F
103739,24,28799,f,divsepwid,3,5,weekly,n,2,F
103168,64,28799,f,divsepwid,2,6,weekly,y,3,V
102997,27,28797,F,divsepwid,3,6,weekly,y,3,F
102926,34,28785,m,divsepwid,4,6,weekly,y,3,F
103328,37,28778,m,divsepwid,3,6,weekly,y,3,F
103646,30,28771,m,divsepwid,2,5,weekly,n,3,F
103589,36,28758,f,divsepwid,2,6,weekly,n,2,F
100674,39,28745,m,married,1,1,monthly,y,1,F
103507,36,28742,f,divsepwid,4,6,weekly,n,2,F
103261,44,28740,m,divsepwid,3,5,weekly,y,3,V
103970,74,28735,m,married,3,4,weekly,y,2,V
103232,24,28716,m,divsepwid,3,6,weekly,n,3,F
102930,42,28714,m,divsepwid,3,5,weekly,n,2,F
104077,27,28709,m,married,3,3,monthly,y,2,F
104075,24,28708,m,married,2,3,monthly,y,2,F
103774,56,28702,m,married,2,3,monthly,y,2,F
102917,43,28690,m,divsepwid,4,6,weekly,n,2,F
100735,24,28687,f,married,1,1,monthly,y,0,F
103493,36,28671,m,divsepwid,4,5,weekly,y,2,V
103152,29,28658,F,divsepwid,4,5,weekly,y,2,V
103062,37,28643,m,divsepwid,2,6,weekly,n,2,F
100250,51,28640,m,single,0,1,monthly,y,0,F
100157,49,28633,m,single,0,0,monthly,y,0,F
103863,34,28631,f,married,2,4,monthly,y,2,F
103965,58,28626,m,married,2,3,weekly,y,2,F
100043,67,28622,f,single,0,0,monthly,y,0,V
103656,51,28618,m,divsepwid,4,6,weekly,n,2,F
103252,32,28617,F,divsepwid,3,5,weekly,n,2,F
103509,37,28610,f,divsepwid,2,5,weekly,n,2,F
103492,73,28602,f,divsepwid,3,6,weekly,n,2,F
103868,35,28592,m,married,3,3,weekly,y,1,F
103427,49,28586,m,divsepwid,2,5,weekly,n,2,F
103858,30,28567,m,married,3,3,monthly,y,2,F
103491,58,28553,m,divsepwid,3,5,weekly,y,2,V
102990,29,28550,f,divsepwid,2,6,weekly,y,2,F
103657,38,28549,f,divsepwid,3,5,weekly,n,3,V
102983,48,28546,m,divsepwid,3,5,weekly,n,3,V
103077,80,28528,f,divsepwid,2,6,weekly,y,3,V
102985,43,28528,f,div,3,6,weekly,y,2,F
100083,36,28515,m,single,0,1,monthly,y,0,F
102996,35,28513,m,divsepwid,2,5,weekly,y,3,F
103869,57,55538,f,married,3,3,monthly,y,1,F
103253,47,28499,f,divsepwid,3,5,weekly,n,3,F
103588,51,28490,m,divsepwid,2,6,weekly,n,2,F
103019,70,28487,m,divsepwid,4,5,weekly,y,2,V
103600,40,28480,m,divsepwid,4,6,weekly,n,3,F
103644,45,28474,m,divsepwid,2,5,weekly,n,3,V
100708,34,28469,m,married,1,1,monthly,y,0,F
104047,30,28461,f,married,3,3,weekly,y,2,F
102915,32,28455,f,divsepwid,3,6,weekly,y,2,F
100068,20,28455,f,single,0,1,monthly,y,0,F
100052,48,28454,m,single,0,0,monthly,y,0,F
103732,46,28453,m,div,4,6,weekly,y,2,V
100164,48,28450,m,single,0,0,monthly,y,0,V
103393,29,28424,m,divsepwid,2,5,weekly,n,2,F
103072,32,28418,m,divsepwid,3,5,weekly,y,3,F
103099,31,28415,m,divsepwid,4,6,weekly,n,3,F
103061,60,28407,m,divsepwid,2,6,weekly,n,2,V
103397,42,28403,f,divsepwid,3,5,weekly,y,2,V
103936,40,28383,f,married,2,4,monthly,y,1,F
103239,53,28371,f,divsepwid,3,5,weekly,y,3,V
102998,31,28351,m,divsepwid,3,6,weekly,n,2,F
102929,45,28348,m,divsepwid,2,6,weekly,n,3,F
103664,84,28336,f,divsepwid,2,5,weekly,n,3,V
103334,64,28333,m,divsepwid,4,6,weekly,n,3,V
103570,45,28331,f,divsepwid,3,5,weekly,y,2,V
103518,40,28331,m,divsepwid,3,6,weekly,n,3,F
100085,48,28315,m,single,0,0,monthly,y,0,F
103587,68,28294,m,divsepwid,4,6,weekly,n,2,F
103590,66,28293,f,divsepwid,3,5,weekly,y,3,V
100125,73,28289,f,single,0,1,monthly,y,0,F
103159,43,28275,f,divsepwid,3,6,weekly,n,3,F
103568,21,28252,m,divsepwid,2,5,weekly,y,2,F
103321,82,28243,m,divsepwid,4,6,weekly,n,2,V
103505,30,28237,f,divsepwid,3,6,weekly,n,3,F
103259,52,28230,f,divsepwid,2,5,weekly,n,2,F
103586,21,28229,m,divsepwid,4,6,weekly,y,2,V
100149,40,28224,m,single,0,1,monthly,y,0,F
100247,35,28218,f,single,0,0,monthly,y,0,F
102988,73,28205,m,divsepwid,2,5,weekly,n,3,F
103262,45,28181,f,divsepwid,3,5,weekly,y,2,V
103162,39,28180,f,divsepwid,4,6,weekly,y,2,F
103418,47,28173,m,divsepwid,2,5,weekly,n,2,F
103725,19,28172,m,divsepwid,3,6,weekly,n,3,V
100168,31,28168,f,single,0,1,monthly,y,0,F
103799,33,47668,m,married,3,4,weekly,y,1,F
100461,50,28156,f,married,0,1,monthly,y,0,V
104003,28,28154,m,married,2,4,monthly,y,1,F
104115,42,28146,m,married,2,3,monthly,y,1,F
103169,38,28136,f,divsepwid,4,5,weekly,y,3,F
103488,32,28135,f,divsepwid,2,5,weekly,n,2,F
103582,32,28115,m,divsepwid,2,5,weekly,y,2,F
100216,38,28112,f,single,0,1,monthly,y,0,F
103722,22,28109,f,divsepwid,2,6,weekly,n,2,F
103149,53,28102,m,divsepwid,2,6,weekly,n,2,F
100001,30,28085,f,single,0,1,monthly,y,0,F
103413,36,28063,f,divsepwid,4,5,weekly,y,2,F
103248,72,28063,f,divsepwid,3,6,weekly,n,2,V
103597,53,28060,m,divsepwid,2,6,weekly,n,3,F
100193,26,28050,m,single,0,0,monthly,y,0,F
100165,18,28036,m,single,0,1,monthly,y,0,V
103713,48,28025,f,divsepwid,2,6,weekly,y,2,V
100007,36,28018,m,single,0,1,monthly,y,0,F
103795,42,28000,f,married,2,4,weekly,y,1,F
103402,53,27995,m,divsepwid,2,6,weekly,n,3,F
100100,56,27995,f,single,0,0,monthly,y,0,V
103401,34,27994,m,divsepwid,2,5,weekly,n,3,F
103406,38,27994,m,divsepwid,2,5,weekly,n,2,V
103429,45,27990,f,divsepwid,2,6,weekly,y,3,F
100013,47,27987,f,single,0,1,monthly,y,0,F
103667,42,27986,m,divsepwid,2,6,weekly,n,3,F
103002,69,27979,f,divsepwid,4,6,weekly,y,3,V
100012,46,27956,f,single,0,0,monthly,y,0,F
100159,52,27941,f,single,0,1,monthly,y,0,F
104116,44,27940,m,married,3,4,weekly,y,2,F
103409,28,27936,m,divsepwid,2,6,weekly,y,2,V
100426,31,27933,m,married,0,1,monthly,y,1,F
103325,26,27930,f,divsepwid,2,5,weekly,n,2,V
102986,59,27928,f,divsepwid,4,5,weekly,n,2,V
103177,23,27922,f,divsepwid,4,5,weekly,y,2,F
103802,37,27917,m,married,3,3,monthly,y,2,V
100166,34,27915,f,single,0,0,monthly,y,0,F
100174,34,27913,f,single,0,0,monthly,y,0,F
103251,35,27909,m,divsepwid,2,6,weekly,y,2,F
103327,74,27906,m,divsepwid,3,5,weekly,y,3,V
100238,21,27901,f,single,0,0,monthly,y,0,F
100213,65,42729,f,single,0,0,monthly,y,0,V
103929,36,27892,m,married,2,4,weekly,y,2,V
102987,54,27890,m,divsepwid,2,5,weekly,y,3,V
102994,40,27885,F,divsepwid,4,6,weekly,y,2,V
104036,27,27873,f,married,3,4,monthly,y,1,F
103485,68,27862,f,divsepwid,4,5,weekly,y,2,V
103663,63,27861,m,divsepwid,2,5,weekly,n,2,F
103658,27,27860,f,divsepwid,3,6,weekly,n,3,F
103326,49,27859,m,divsepwid,2,6,weekly,y,3,V
103519,32,27854,f,divsepwid,3,6,weekly,n,2,F
103669,24,27850,f,divsepwid,4,5,weekly,y,3,V
100256,30,27849,m,single,0,1,monthly,y,0,F
100069,66,27849,f,single,0,0,monthly,y,0,F
100184,55,27841,m,single,0,0,monthly,y,0,F
103855,35,27833,f,married,3,4,monthly,y,2,F
100542,66,27828,f,married,1,1,monthly,y,0,F
100027,61,27819,f,single,0,0,monthly,y,0,F
103257,30,27816,m,divsepwid,2,5,weekly,y,3,V
103909,73,27808,f,married,3,3,weekly,y,1,V
103064,34,27796,m,divsepwid,2,6,weekly,n,2,F
103861,36,27795,f,married,3,3,weekly,y,1,F
100122,22,27794,f,single,0,0,monthly,y,0,F
100249,31,27793,f,single,0,1,monthly,y,0,F
103430,37,27792,m,divsepwid,4,6,weekly,y,2,F
103314,44,27778,m,divsepwid,3,5,weekly,n,3,V
103178,27,27745,m,divsepwid,4,5,weekly,n,3,F
100208,30,27739,m,single,0,0,monthly,y,0,F
103097,74,27736,f,divsepwid,4,5,weekly,y,2,V
103010,59,27723,m,divsepwid,4,5,weekly,y,3,V
100128,64,27706,m,single,0,1,monthly,y,0,F
103407,38,27693,m,divsepwid,2,5,weekly,n,2,F
103514,45,27678,f,divsepwid,4,6,weekly,y,2,F
103721,50,27676,f,div,2,5,weekly,n,3,F
103165,73,27669,f,divsepwid,3,6,weekly,n,3,F
103068,24,27661,m,divsepwid,3,6,weekly,y,3,F
100236,32,27658,m,single,0,1,monthly,y,0,F
104067,43,27647,f,married,2,4,monthly,y,2,F
100135,40,27639,f,single,0,0,monthly,y,0,F
103403,30,27637,m,divsepwid,3,6,weekly,y,3,V
100060,48,27632,f,single,0,1,monthly,y,0,F
103800,33,27624,f,married,2,4,weekly,y,2,F
103897,39,27619,m,married,2,3,monthly,y,1,V
100206,47,27617,f,single,0,1,monthly,y,0,V
100024,33,27605,f,single,0,1,monthly,y,0,F
103511,53,27602,f,divsepwid,3,5,weekly,n,2,V
103399,57,27596,m,divsepwid,3,5,weekly,n,2,F
103645,30,27591,m,divsepwid,2,5,weekly,n,2,F
103910,33,59880,m,married,3,3,monthly,y,2,F
100096,28,27580,m,single,0,0,monthly,y,0,V
103975,39,37183,m,married,3,3,weekly,y,2,V
104041,44,27566,f,married,3,3,weekly,y,2,F
103250,35,27566,f,divsepwid,4,6,weekly,y,3,V
103482,44,27565,m,divsepwid,2,5,weekly,n,2,F
103324,33,27553,f,divsepwid,4,6,weekly,y,2,F
104100,33,58117,m,married,2,4,weekly,y,1,F
103502,45,27539,m,divsepwid,2,6,weekly,y,2,F
104114,34,27535,f,married,2,3,monthly,y,1,F
